,StartDate,EndDate,Status,IPAddress,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2_1,Q18_First.Click,Q18_Last.Click,Q18_Page.Submit,Q18_Click.Count,Q17_First.Click,Q17_Last.Click,Q17_Page.Submit,Q17_Click.Count,Earthquake_trial,Earthquake_trial_t_First.Click,Earthquake_trial_t_Last.Click,Earthquake_trial_t_Page.Submit,Earthquake_trial_t_Click.Count,Tornado_trial,Tornado_trial_t_First.Click,Tornado_trial_t_Last.Click,Tornado_trial_t_Page.Submit,Tornado_trial_t_Click.Count,Fastfood_trial,Fastfood_trial_t_First.Click,Fastfood_trial_t_Last.Click,Fastfood_trial_t_Page.Submit,Fastfood_trial_t_Click.Count,Marine_trial,Marine_trial_t_First.Click,Marine_trial_t_Last.Click,Marine_trial_t_Page.Submit,Marine_trial_t_Click.Count,Police_trial,Police_trial_t_First.Click,Police_trial_t_Last.Click,Police_trial_t_Page.Submit,Police_trial_t_Click.Count,Mugging_trial,Mugging_trial_t_First.Click,Mugging_trial_t_Last.Click,Mugging_trial_t_Page.Submit,Mugging_trial_t_Click.Count,Crushed_trial,Crushed_trial_t_First.Click,Crushed_trial_t_Last.Click,Crushed_trial_t_Page.Submit,Crushed_trial_t_Click.Count,Dysentery_trial,Dysentery_trial_t_First.Click,Dysentery_trial_t_Last.Click,Dysentery_trial_t_Page.Submit,Dysentery_trial_t_Click.Count,Cancer_trial,Cancer_trial_t_First.Click,Cancer_trial_t_Last.Click,Cancer_trial_t_Page.Submit,Cancer_trial_t_Click.Count,Drunk_trial,Drunk_trial_t_First.Click,Drunk_trial_t_Last.Click,Drunk_trial_t_Page.Submit,Drunk_trial_t_Click.Count,Football_trial,Football_trial_t_First.Click,Football_trial_t_Last.Click,Football_trial_t_Page.Submit,Football_trial_t_Click.Count,Check_trial,Check_trial_t_First.Click,Check_trial_t_Last.Click,Check_trial_t_Page.Submit,Check_trial_t_Click.Count,Heater_trial,Heater_trial_t_First.Click,Heater_trial_t_Last.Click,Heater_trial_t_Page.Submit,Heater_trial_t_Click.Count,flattire_trial,flattire_trial_t_First.Click,flattire_trial_t_Last.Click,flattire_trial_t_Page.Submit,flattire_trial_t_Click.Count,clerk_trial,clerk_trial_t_First.Click,clerk_trial_t_Last.Click,clerk_trial_t_Page.Submit,clerk_trial_t_Click.Count,corruption_trial,corruption_trial_t_First.Click,corruption_trial_t_Last.Click,corruption_trial_t_Page.Submit,corruption_trial_t_Click.Count,rape_trial,rape_trial_t_First.Click,rape_trial_t_Last.Click,rape_trial_t_Page.Submit,rape_trial_t_Click.Count,NoDiff1_trial,NoDiff1_trial_t_First.Click,NoDiff1_trial_t_Last.Click,NoDiff1_trial_t_Page.Submit,NoDiff1_trial_t_Click.Count,NoDiff2_trial,NoDiff2_trial_t_First.Click,NoDiff2_trial_t_Last.Click,NoDiff2_trial_t_Page.Submit,NoDiff2_trial_t_Click.Count,NoDiff3_trial,NoDiff3_trial_t_First.Click,NoDiff3_trial_t_Last.Click,NoDiff3_trial_t_Page.Submit,NoDiff3_trial_t_Click.Count,NoDiff4_trial,NoDiff4_trial_t_First.Click,NoDiff4_trial_t_Last.Click,NoDiff4_trial_t_Page.Submit,NoDiff4_trial_t_Click.Count,NoDiff5_trial,NoDiff5_trial_t_First.Click,NoDiff5_trial_t_Last.Click,NoDiff5_trial_t_Page.Submit,NoDiff5_trial_t_Click.Count,BigDiff1_trial,BigDiff1_trial_t_First.Click,BigDiff1_trial_t_Last.Click,BigDiff1_trial_t_Page.Submit,BigDiff1_trial_t_Click.Count,BigDiff2_trial,BigDiff2_trial_t_First.Click,BigDiff2_trial_t_Last.Click,BigDiff2_trial_t_Page.Submit,BigDiff2_trial_t_Click.Count,BigDiff3_trial,BigDiff3_trial_t_First.Click,BigDiff3_trial_t_Last.Click,BigDiff3_trial_t_Page.Submit,BigDiff3_trial_t_Click.Count,BigDiff4_trial,BigDiff4_trial_t_First.Click,BigDiff4_trial_t_Last.Click,BigDiff4_trial_t_Page.Submit,BigDiff4_trial_t_Click.Count,BigDiff5_trial,BigDiff5_trial_t_First.Click,BigDiff5_trial_t_Last.Click,BigDiff5_trial_t_Page.Submit,BigDiff5_trial_t_Click.Count,why,thoughts,sex,age,attn,workerId,assignmentId,hitId
207,3/29/18 9:49,3/29/18 9:52,0,afa3b78e9151ebba,100,188,1,3/29/18 9:52,R_09wfIPI1AxM8g49,,,,,42.89,-78.88,anonymous,EN,1,0,0,4.498,0,6.236,6.236,8.695,1,1,1.074,2.174,2.547,2,0,1.379,1.969,2.307,2,0,1.014,1.585,2.428,2,1,1.489,1.489,2.394,1,0,1.41,2.031,2.392,2,1,1.461,1.461,2.534,1,1,1.035,1.035,1.945,1,1,1.142,1.142,2.212,1,1,1.555,1.555,4.311,1,1,2.315,2.315,3.223,1,0,1.408,4.575,6.958,3,0,3.239,3.239,5.638,1,1,1.32,2.566,5.233,2,1,2.608,2.608,3.291,1,1,1.295,1.295,3.358,1,0,2.157,2.157,5.421,1,1,1.771,1.771,2.974,1,0,2.962,2.962,4.044,1,0,1.251,1.879,2.693,2,0,1.935,1.935,3.596,1,1,1.011,2.733,3.82,2,1,2.076,2.076,3.097,1,1,2.429,2.429,6.853,1,0,0.921,1.89,2.411,2,0,1.562,1.562,3.661,1,1,1.266,2.318,4.177,3,0,1.034,1.034,2.243,1,GOOD,NICE SURVEY,1,29,0,f0c93c7b1f6943c8,3SB4CE2TJWJ2CEGQH6PUE5BX2DBXAZ,3VCK0Q0PO52ZCN6AXW0R2DC1PDJN0V
208,3/29/18 9:32,3/29/18 9:53,0,f72f08be5df5ab1d,100,1243,1,3/29/18 9:53,R_3fUHzc6ee0NLgdf,,,,,42.77,-89.25,anonymous,EN,1,0,0,262.493,0,0,0,109.19,0,0,18.503,18.503,19.811,1,0,3.057,3.057,3.801,1,0,0.555,0.555,1.312,1,0,0.658,0.658,1.34,1,1,4.352,4.352,5.178,1,0,0.587,1.846,2.645,2,0,591.225,591.225,592.118,1,1,0.377,0.377,1.058,1,0,2.926,4.061,4.391,2,1,0.71,1.363,2.175,2,1,1.079,1.079,1.968,1,0,2.451,2.451,3.213,1,1,7.18,7.18,7.974,1,1,32.4,32.4,33.474,1,1,0.329,0.329,1.149,1,0,1.118,1.118,1.915,1,1,2.552,2.552,3.135,1,1,0.996,0.996,1.899,1,0,4.506,4.506,5.056,1,0,0.581,1.298,2.154,2,0,0.78,0.78,1.725,1,1,0.689,0.689,1.391,1,0,3.778,3.778,4.8,1,1,3.795,3.795,4.583,1,1,0.401,0.401,1.302,1,0,2.75,2.75,3.345,1,0,32.492,32.492,33.25,1,"not easy to answer, they were almost all the same situation",no,2,33,1,2f6a9e5b136ebb0f,386PBUZZXGLIDD25XTZJWAJTLRYJLI,3YLTXLH3DFUAQ8OJBJK4CUGDB9MPHV
209,3/29/18 9:38,3/29/18 9:55,0,db3fcc896a5c7407,100,990,1,3/29/18 9:55,R_30eIz6BMnPQirrJ,,,,,39.72,-104.89,anonymous,EN,1,0,0,4.196,0,224.603,227.608,233.439,4,0,2.693,2.693,3.609,1,0,1.583,4.532,5.282,3,0,4.61,4.61,5.304,1,0,5.801,6.384,6.616,2,0,6.761,6.761,7.506,1,0,2.587,3.437,3.692,2,0,5.494,5.945,6.52,2,0,1.155,3.632,3.885,5,1,14.652,14.652,15.424,1,0,3.19,6.141,6.9,6,0,4.531,21.225,22.127,6,0,2.88,2.88,4.691,1,1,18.679,22.272,25.485,3,1,6.192,6.192,6.841,1,1,0.863,4.043,4.603,3,1,8.563,8.563,9.523,1,1,1.587,1.587,3.769,1,0,32.732,34.266,34.686,4,1,5.616,7.116,7.594,3,0,5.665,6.641,7.132,2,1,3.198,3.198,4.272,1,1,6.565,6.565,7.261,1,0,1.226,3.659,4.648,5,0,1.402,4.955,5.9,3,1,0.856,8.708,9.309,3,0,5.054,9.9,10.519,3,0,3.443,3.443,4.787,1,Because when bad things happen in unusual ways or places it makes the event more traumatic.,Thank you!,1,26,1,086cacf2a44abda5,3P59JYT76M86QUC2ZHVIJK7TDTVT25,3GONHBMNHVMQWQR0PPYJVXQN2USMZM
210,3/29/18 9:24,3/29/18 9:56,0,1ff6813a5655714c,100,1920,1,3/29/18 9:56,R_3eb6985Xzps7wtS,,,,,41.89,-84.07,anonymous,EN,1,0,0,3.774,0,0,0,12.561,0,0,3.691,3.691,4.819,1,0,8.531,8.531,9.824,1,0,6.389,6.389,9.468,1,1,11.6,15.833,16.871,3,0,39.28,39.28,40.104,1,0,5.421,5.421,6.805,1,0,8.746,8.746,9.65,1,0,4.634,4.634,6.321,1,1,14.766,14.766,15.87,1,0,5.61,5.61,7.181,1,1,9.426,9.426,10.591,1,0,3.547,3.547,5.265,1,1,45.819,45.819,47.295,1,1,63.304,63.304,64.511,1,1,4.793,4.793,6.383,1,1,5.677,5.677,7.117,1,1,3.216,3.216,4.512,1,1,8.625,8.625,9.493,1,0,166.397,166.397,167.406,1,0,5.937,5.937,7.457,1,1,4.296,4.296,5.709,1,0,54.574,54.574,55.736,1,0,4.198,5.545,6.247,2,0,3.263,3.263,4.724,1,0,36.258,40.873,41.494,3,0,5.619,8.67,9.602,3,1,5.242,6.878,9.566,2,The situations I thought sounded more upsetting were the ones you wouldn't expect to happen.,,2,28,1,1d6c81a40a5005ff,3A4TN5196L6TJ3D9WG3ZHEDREQGCHQ,3J6BHNX0U9G1PDDE1PA9LXRA3BPKNY
211,3/29/18 9:46,3/29/18 9:56,0,ee5a7673b0e756e1,100,611,1,3/29/18 9:56,R_DcJVlmlVPkjcPkJ,,,,,41.85,-87.65,anonymous,EN,1,0,0,30.468,0,0,0,12.149,0,1,5.325,5.325,5.5,1,0,1.716,1.716,1.993,1,0,2.052,2.052,2.129,1,0,4.968,4.968,5.112,1,1,2.814,2.814,2.924,1,0,2.677,2.677,3.007,1,1,61.765,61.765,61.922,1,0,1.73,1.73,1.936,1,1,0.947,0.947,1.837,1,0,1.677,2.583,2.819,3,0,3.131,3.131,3.253,1,0,70.559,70.559,72.807,1,1,6.065,6.065,7.903,1,1,51.217,51.217,51.435,1,1,2.409,2.409,2.624,1,1,1.845,1.845,1.971,1,1,23.734,23.734,23.897,1,0,2.589,2.589,3.993,1,0,3.4,3.4,3.526,1,0,3.538,3.538,3.732,1,0,3.164,3.164,3.285,1,1,0.832,0.832,4.768,1,0,2.669,2.669,2.835,1,0,3.745,3.745,3.844,1,1,5.579,5.579,5.852,1,0,3.063,3.063,3.63,1,0,80.035,80.035,80.289,1,went with gut instinct,,2,33,1,03afa39d3d95707c,3EA3QWIZ4JJA1FQ4OKGA60EA2PSIT5,3QTFNPMJC66WE8C01QDJ8CFN7K2ZNZ
212,3/29/18 9:56,3/29/18 9:57,0,4fa3e2c846f59184,100,87,1,3/29/18 9:57,R_pzpEpi2H4D31FJf,,,,,42.8,-85.73,anonymous,EN,1,0.76,0.76,4.271,1,9.812,9.812,9.981,1,1,0.439,0.439,0.606,1,1,0.19,0.19,0.356,1,1,0.633,0.633,0.943,1,1,0.676,0.676,1.117,1,1,0.265,0.265,1.584,1,0,0.317,0.317,0.539,1,0,0.465,0.465,0.681,1,0,0.377,0.377,0.521,1,1,0.444,0.444,0.655,1,1,0.325,0.325,0.575,1,0,0.518,0.518,0.709,1,0,1.024,2.087,2.366,2,1,0.557,0.557,0.716,1,1,0.221,0.757,0.91,2,1,0.233,0.233,0.544,1,1,0.483,0.483,0.953,1,1,0.298,0.298,0.457,1,0,0.141,0.141,0.341,1,1,0.32,0.32,0.551,1,1,0.281,0.281,0.513,1,1,1.136,1.136,1.287,1,1,0.563,0.563,0.729,1,1,0.427,0.427,0.849,1,1,0.625,0.625,0.991,1,1,6.355,6.355,6.675,1,1,0.446,0.446,0.606,1,0,0.467,0.467,0.763,1,How I truly felt.,Thank you,1,27,1,c3ceb62f7f4e342a,358UUM7WR0R0WGWG147IFWNJ0OKR76,3GONHBMNHVMQWQR0PPYJVXQN2USZMZ
213,3/29/18 9:55,3/29/18 9:57,0,dd2d397a420b5fe9,100,131,1,3/29/18 9:57,R_1IoW6nBCr1yr3Tu,,,,,17.38,78.47,anonymous,EN,1,0,0,3.789,0,0,0,5.859,0,1,0.481,0.498,0.823,2,0,0.481,0.498,0.858,2,1,0.412,0.432,0.963,2,1,1.261,1.278,1.732,2,1,1.131,1.142,1.695,2,1,0.329,0.345,0.734,2,0,0.255,0.753,0.811,3,0,0.283,0.66,0.716,3,1,0.358,0.373,0.805,2,0,0.954,1.462,1.97,4,1,0.432,0.448,0.806,2,1,0.313,0.637,1.17,4,1,0.269,0.283,0.624,2,0,0.395,0.41,0.913,2,1,0.48,0.493,0.959,2,1,0.604,0.618,1.165,2,0,0.751,0.769,1.127,2,1,2.603,2.619,3.184,2,1,0.391,0.407,0.84,2,0,0.408,0.424,0.83,2,0,0.207,0.223,0.614,2,1,0.692,1.131,3.033,4,0,0.382,0.396,0.784,2,1,0.32,0.336,0.769,2,0,0.386,0.4,1.179,2,1,0.505,0.518,0.911,2,1,0.605,1.014,1.779,4,It's my opinion ,None,2,23,1,cd11b8df3436672b,3VBEN272MLNVQO7U9WBHBJ58LTNGSN,3VMHWJRYHV4VLLZ42K6L3MQ3XTIXFT
214,3/29/18 9:40,3/29/18 9:57,0,27ecc8a96865c973,100,1025,1,3/29/18 9:57,R_3PnSDS4bt4sYxvB,,,,,42.4,-83.25,anonymous,EN,1,0,0,4.879,0,0,0,50.009,0,0,2.739,2.739,5.503,1,1,70.352,70.352,71.586,1,0,8.573,8.573,9.757,1,1,8.657,10.105,11.116,2,1,1.107,12.516,13.141,3,1,8.172,8.172,9.782,1,1,80.56,80.56,82.065,1,1,5.214,5.214,6.429,1,1,5.996,5.996,7.213,1,0,4.485,4.485,5.625,1,1,22.027,22.027,23.421,1,0,4.166,4.166,5.212,1,1,68.805,68.805,70.221,1,1,98.471,98.471,99.971,1,1,5.365,6.093,7.334,2,1,7.86,7.86,8.925,1,1,5.366,5.366,9.336,1,1,9.93,9.93,10.973,1,0,9.884,9.884,10.92,1,0,19.51,19.51,23.47,1,1,17.172,17.172,18.301,1,0,5.435,5.435,6.278,1,0,6.008,6.008,7.185,1,0,8.703,8.703,9.867,1,1,55.251,55.251,57.012,1,0,101.846,101.846,102.944,1,1,8.203,8.203,9.319,1,"This is a hard question because the situations presented were so varied, but I usually chose the option that included more intensity in terms of context. For example, if a person was injured in a city that is less wealthy, I chose that option. ",No.,2,37,1,a2d0cc425e5cfb1c,37UQDCYH6YJSPNDXAOCSGTCMLUXV73,3VLL1PIENQCEWTCC25DWN1FSXU7ZOE
215,3/29/18 9:53,3/29/18 9:59,0,561c5208883eab48,100,343,1,3/29/18 9:59,R_3RkZeZIcplWvj0Y,,,,,42.89,-78.88,anonymous,EN,1,0,0,9.006,0,0,0,9.497,0,1,1.178,1.178,2.499,1,1,1.169,1.169,2.688,1,0,1.223,1.223,6.036,1,0,1.207,1.207,3.366,1,0,1.056,1.056,8.103,1,1,1.171,1.171,2.422,1,0,6.978,6.978,11.238,1,1,2.875,2.875,3.951,1,1,0.855,0.855,1.878,1,0,1.159,1.159,2.327,1,1,2.47,2.47,3.514,1,0,1.313,1.313,2.347,1,0,1.063,1.063,2.085,1,1,1.517,1.517,2.721,1,1,0.916,0.916,2.124,1,1,1.377,1.377,5.265,1,1,1.057,1.057,2.174,1,1,0.932,0.932,1.849,1,1,1.496,1.496,2.799,1,0,1.044,1.044,2.061,1,0,1.029,1.029,2.55,1,1,1.482,1.482,3.052,1,1,1.334,1.334,2.533,1,1,1.776,1.776,8.392,1,0,1.958,1.958,3.62,1,1,1.041,1.041,2.334,1,1,1.389,2.935,4.002,2,question is good,good,1,30,1,8c92af9b794a9a77,36WLNQG780YYPOU1SFZYLRAW4PMEB3,38O9DZ0A62BY1C3WD2IOJQJURLF26L
216,3/29/18 9:55,3/29/18 9:59,0,d7a89354e573403c,100,267,1,3/29/18 9:59,R_3JCpTHowlVPuCCv,,,,,42.89,-78.88,anonymous,EN,1,0,0,12.777,0,0,0,7.545,0,1,1.171,3.578,4.939,4,1,0.886,1.574,2.666,2,1,0.928,1.858,4.444,4,0,1.084,1.107,2.619,2,1,1.076,1.076,2.372,1,0,0.933,0.976,2.006,2,1,1.21,1.243,3.553,2,0,0.838,0.865,2.546,2,0,0.91,0.954,2.314,2,0,0.925,0.974,2.211,2,1,1.742,1.742,3.622,1,0,1.394,5.004,8.386,4,1,0.963,0.992,2.297,2,1,1.077,1.113,3.832,2,1,1.208,1.246,2.711,2,1,0.999,0.999,2.488,1,0,1.259,1.259,3.091,1,1,0.984,1.01,2.011,2,1,1.165,1.199,3.124,2,0,0.807,0.839,1.957,2,0,1.169,2.884,4.191,2,1,1.187,1.24,2.278,2,0,1.178,1.178,3.584,1,0,2.678,2.678,3.957,1,1,0.89,0.931,3.406,2,1,1.497,1.497,2.86,1,1,1.108,1.139,2.107,2,qusten is good ,good,1,30,1,e237602170074629,3BDCF01OGYI882X4JT0M6XYHYV4YLO,3DQYSJDTYLZ3F7Z879MFL453LS3XEB
217,3/29/18 9:57,3/29/18 9:59,0,d3d57193a74133ab,100,157,1,3/29/18 9:59,R_2ZWBRrpjz1UChSo,,,,,10.52,76.22,anonymous,EN,1,0,0,4.207,0,0,0,9.705,0,1,0.321,0.321,0.965,1,0,0.503,0.503,1.193,1,1,0.247,0.247,1.04,1,0,0.315,0.315,1.077,1,0,0.4,0.4,0.97,1,1,0.295,0.295,0.809,1,1,0.267,0.267,0.965,1,0,0.143,0.663,0.976,2,0,0.228,0.228,0.919,1,0,0.447,0.447,1.01,1,1,0.204,0.716,1.278,2,0,0.146,2.954,3.755,3,0,0.255,0.255,1.049,1,1,0.187,0.187,1.126,1,0,0.391,0.391,1.098,1,1,0.434,0.434,1.22,1,1,0.3,0.3,0.87,1,0,0.265,0.265,1.148,1,1,0.305,0.305,1.098,1,0,0.242,0.242,0.69,1,0,0.262,0.262,0.99,1,0,0.229,0.229,0.806,1,0,0.257,0.257,0.998,1,0,0.372,0.372,1.213,1,0,0.277,0.725,0.99,2,0,0.743,0.743,1.498,1,1,0.288,0.88,1.153,2,based on my gut feeling,no,1,23,1,1129cec888ce3dcf,3PS7W85Z80QHQEX1KQAXT7F7JZ5T9X,3NRZ1LDP7WUWHTODH5QBC1KI7Z3ZPV
218,3/29/18 9:56,3/29/18 10:00,0,e1f7063c597d8a4c,100,208,1,3/29/18 10:00,R_3hmdDD8jb6Ki0qn,,,,,32.37,-90.11,anonymous,EN,1,0,0,16.103,0,0,0,5.879,0,0,2.883,2.883,3.696,1,0,4.029,4.029,4.631,1,0,2.921,2.921,3.597,1,0,3.997,3.997,4.664,1,0,5.487,6.648,7.006,3,0,3.135,3.135,3.76,1,1,2.699,2.699,3.509,1,0,1.926,1.926,3.286,1,1,2.667,2.667,3.471,1,0,3.078,3.078,4.117,1,0,4.327,4.327,4.929,1,0,2.731,2.731,4.052,1,1,4.749,5.437,6.277,2,1,9.909,9.909,10.57,1,1,2.155,2.155,2.909,1,0,5.178,5.178,5.994,1,1,2.404,2.404,3.343,1,1,6.407,6.407,11.601,1,1,3.019,3.019,3.634,1,0,4.039,4.039,4.821,1,1,3.407,3.407,4.089,1,0,3.474,3.474,4.349,1,0,2.365,2.365,3.145,1,0,2.518,2.518,3.353,1,0,3.201,3.201,4.565,1,0,5.564,5.564,6.421,1,1,2.474,2.474,3.1,1,The ones that were lesson common were more upsetting to me.,No,2,32,1,e53f32f48156c3ea,3VHP9MDGRO8957M31QFZET1EYB1FCT,3DFYDSXB2WOJ9JR5G5MJYDJRWIIUJ1
219,3/29/18 9:55,3/29/18 10:00,0,87feac4e37b04d41,100,291,1,3/29/18 10:00,R_1KpRilAnqgIqRy1,,,,,42.89,-78.88,anonymous,EN,1,0,0,5.882,0,0,0,27.934,0,0,0.969,0.969,2.011,1,1,1.013,1.013,1.918,1,1,1.021,1.021,2.304,1,0,1.001,1.001,2.06,1,1,1.19,1.19,2.295,1,1,0.953,0.953,1.932,1,1,1.183,1.183,2.216,1,0,0.957,0.957,1.828,1,0,1.098,1.098,2.372,1,1,1.573,1.573,2.86,1,1,1.282,1.282,3.787,1,0,0.855,0.855,2.005,1,1,0.868,0.868,2.033,1,1,1.03,1.03,2.111,1,1,0.937,0.937,1.882,1,0,0.997,0.997,2.111,1,1,1.309,1.309,2.383,1,1,2.024,2.024,3.972,1,0,0.895,0.895,1.88,1,0,1.12,1.12,2.088,1,0,0.967,1.76,4.121,2,1,1.062,1.062,2.183,1,1,0.804,0.804,1.883,1,0,0.95,0.95,2.036,1,1,1.239,1.239,2.79,1,1,0.978,0.978,2.092,1,0,1.608,1.608,3.673,1,good,perfect,1,30,1,8d7c18adeaf3185f,32SVAV9L3GXQWG9CXHI67PMTVIC3A7,3OYHVNTV5TMJ7YDQ24AM0MRFTLUKOD
220,3/29/18 9:41,3/29/18 10:00,0,d5822eeaa9067393,100,1112,1,3/29/18 10:00,R_3CT9PJWXuxJStk8,,,,,28.08,-82.52,anonymous,EN,1,0,0,5.449,0,0,0,45.636,0,1,2.665,3.656,4.178,2,0,2.111,2.111,3.054,1,0,8.569,8.569,9.389,1,0,2.15,4.872,5.59,2,0,12.429,12.429,13.942,1,0,2.486,5.976,6.302,4,1,2.516,3.602,4.204,3,0,1.238,2.943,4.076,2,1,2.089,2.089,3.361,1,0,2.361,10.161,10.83,3,0,1.725,7.87,8.526,3,0,1.9,1.9,2.639,1,0,246.276,256.674,258.428,2,0,1.018,1.018,2.188,1,1,1.531,2.973,3.625,2,1,7.756,8.647,9.301,2,1,1.441,2.122,2.977,2,1,1.853,1.853,2.706,1,0,13.579,13.579,14.205,1,0,1.93,3.351,5.897,2,0,2.828,2.828,3.516,1,1,0.802,3.363,3.678,4,0,1.46,2.98,3.978,2,0,4.705,5.679,6.192,2,1,0.927,0.927,2.288,1,1,1.36,1.36,2.729,1,0,2.739,2.739,3.282,1,Because it would be more upsetting if it wasn't expected or didnt happen alot there,,2,26,1,8bcc95ddc14e327e,3I3WADAZ9RSICZQHLJBHNH4IYV5O5F,3QTFNPMJC66WE8C01QDJ8CFN7K2ZNZ
221,3/29/18 9:56,3/29/18 10:01,0,63098734ef79ddd4,100,313,1,3/29/18 10:01,R_2cCKxF5Tb1QPK7y,,,,,35.48,-97.58,anonymous,EN,1,0,0,5.553,0,9.064,9.064,9.81,1,0,3.163,3.163,7.037,1,0,2.784,2.784,5.007,1,0,4.872,4.872,6.239,1,0,4.047,4.047,5.579,1,0,3.947,3.947,5.398,1,0,6.717,6.717,8.123,1,0,4.69,4.69,5.979,1,0,3.436,3.436,4.6,1,1,4.986,4.986,6.194,1,1,5.143,5.143,6.149,1,0,8.766,8.766,9.651,1,0,2.409,2.409,3.917,1,1,6.686,6.686,7.785,1,1,8.278,8.278,10.023,1,1,4.599,4.599,5.485,1,1,4.345,4.345,5.617,1,1,18.125,18.125,19.136,1,0,2.672,2.672,3.655,1,1,4.817,4.817,5.751,1,0,5.892,5.892,7.524,1,0,3.822,3.822,7.797,1,1,5.103,5.103,6.996,1,0,2.925,6.044,7.339,4,0,2.796,2.796,5.137,1,0,4.51,4.51,5.664,1,0,2.851,2.851,4.586,1,0,3.436,3.436,5.398,1,Had to make a choice. Most the time it was how I felt. Sometimes there was no difference and both choices were horrible ,,1,56,1,c6c49a115a55411b,3RKNTXVS3NMBECSGXVNPHUEZ9IB4AW,3GONHBMNHVMQWQR0PPYJVXQN2USZMZ
222,3/29/18 9:57,3/29/18 10:01,0,d3d57193a74133ab,100,262,1,3/29/18 10:01,R_3RfHt6uOfk3WDS4,,,,,10.52,76.22,anonymous,EN,1,0,0,132.169,0,0,0,5.973,0,0,0.223,0.742,1.013,2,0,0.174,0.471,0.912,2,0,0.181,0.181,0.77,1,1,0.091,0.091,0.836,1,0,0.23,0.957,1.375,2,0,0.442,0.442,0.892,1,0,0.224,0.719,1.472,2,0,0.403,0.403,0.986,1,1,0.21,0.21,0.844,1,0,0.211,0.211,0.716,1,1,0.187,0.187,0.749,1,0,0.525,1.102,1.615,3,1,0.458,0.458,1.139,1,0,0.17,0.17,0.731,1,0,0.222,0.222,0.736,1,1,0.267,0.267,0.791,1,0,0.173,0.173,0.807,1,0,2.503,2.503,3.194,1,0,0.326,0.326,0.84,1,0,0.18,0.18,0.734,1,0,0.21,0.21,0.787,1,1,0.337,0.922,1.22,2,1,0.325,0.325,0.808,1,0,0.465,1.736,2.042,4,1,0.174,0.174,0.68,1,0,0.201,0.705,1.026,2,0,0.245,0.245,0.68,1,i chose based on my instinct,no,2,22,1,0ccca17698d2c310,3JAOYWH7VJST71PWBH867G5QPMJL9M,3MIVREZQVHMMSAQ6HH2QPRMF8MCKQL
223,3/29/18 9:50,3/29/18 10:02,0,e242017f81e9141e,100,696,1,3/29/18 10:02,R_37PAtqw4VRu2ze1,,,,,41.59,-71.26,anonymous,EN,1,0,0,4.383,0,0,0,6.733,0,0,5.501,6.899,7.67,3,0,5.07,5.07,5.804,1,0,5.463,5.463,6.621,1,0,18.587,18.587,19.531,1,0,10.915,10.915,12.195,1,0,3.872,3.872,4.62,1,0,6.438,6.438,7.458,1,0,3.506,3.506,4.499,1,0,5.929,5.929,6.858,1,0,4.591,4.591,5.947,1,1,10.972,10.972,12.251,1,0,2.52,2.52,3.947,1,0,12.163,12.163,13.059,1,1,11.831,11.831,12.894,1,1,3.065,3.065,4.03,1,1,8.015,8.015,8.755,1,1,11.638,11.638,12.717,1,1,3.543,3.543,4.508,1,0,7.193,7.193,8.201,1,1,6.091,6.091,7.856,1,0,4.38,4.38,5.664,1,0,36.768,36.768,38.036,1,0,4.753,4.753,5.59,1,0,4.929,4.929,6.188,1,1,4.127,4.127,5.166,1,0,3.64,3.64,4.506,1,0,6.746,6.746,7.478,1,I just chose what titles I thought would be sadder to hear if I read them in the paper.,no,2,35,1,5a80f2814e66fef3,337RC3OW06QR482ZEID2ZYUNGE5LV5,3DFYDSXB2WOJ9JR5G5MJYDJRWIIUJ1
224,3/29/18 9:56,3/29/18 10:02,0,93821eb8ef6242e4,100,355,1,3/29/18 10:02,R_2VaKJ1jOS8PfHd8,,,,,41.79,-87.77,anonymous,EN,1,0,0,3.728,0,0,0,5.748,0,0,6.15,6.167,6.997,2,0,36.587,36.603,40.936,2,0,7.222,7.797,7.819,3,0,7.267,7.28,8.193,2,0,5.986,6.001,7.862,2,0,3.417,3.437,4.898,2,1,4.588,4.606,5.235,2,0,4.643,4.653,5.367,2,1,5.236,5.256,6.077,2,0,2.521,2.531,3.285,2,0,6.17,6.193,7.511,2,0,2.87,2.878,3.83,2,1,7.663,7.691,8.436,2,1,8.676,8.689,9.744,2,1,4.07,4.084,4.776,2,1,19.556,22.034,22.692,7,1,2.783,3.303,3.334,3,0,6.581,8.202,8.261,4,0,4.945,4.962,5.821,2,0,9.039,9.057,9.636,2,1,5.304,5.321,6.618,2,0,20.169,20.204,20.606,2,0,12.47,12.492,13.164,2,1,4.517,5.071,6.444,4,1,1.716,1.749,2.406,2,0,3.765,3.783,5.011,2,0,3.184,5.064,5.657,4,If it was somewhat more surprising I often answered that it was more upsetting.,No,2,34,1,f678c61b6c2c3a0e,33CUSNVVNO0YEPM3C0TO2FO9LG388Z,3W3RSPVVGSFP49F5JQYWESWJ07NUL3
