,StartDate,EndDate,Status,IPAddress,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2_1,Q18_First.Click,Q18_Last.Click,Q18_Page.Submit,Q18_Click.Count,Q17_First.Click,Q17_Last.Click,Q17_Page.Submit,Q17_Click.Count,Tornado_trial,Tornado_trial_t_First.Click,Tornado_trial_t_Last.Click,Tornado_trial_t_Page.Submit,Tornado_trial_t_Click.Count,Marine_trial,Marine_trial_t_First.Click,Marine_trial_t_Last.Click,Marine_trial_t_Page.Submit,Marine_trial_t_Click.Count,Mugging_trial,Mugging_trial_t_First.Click,Mugging_trial_t_Last.Click,Mugging_trial_t_Page.Submit,Mugging_trial_t_Click.Count,Crushed_trial,Crushed_trial_t_First.Click,Crushed_trial_t_Last.Click,Crushed_trial_t_Page.Submit,Crushed_trial_t_Click.Count,Dysentery_trial,Dysentery_trial_t_First.Click,Dysentery_trial_t_Last.Click,Dysentery_trial_t_Page.Submit,Dysentery_trial_t_Click.Count,Cancer_trial,Cancer_trial_t_First.Click,Cancer_trial_t_Last.Click,Cancer_trial_t_Page.Submit,Cancer_trial_t_Click.Count,Drunk_trial,Drunk_trial_t_First.Click,Drunk_trial_t_Last.Click,Drunk_trial_t_Page.Submit,Drunk_trial_t_Click.Count,Football_trial,Football_trial_t_First.Click,Football_trial_t_Last.Click,Football_trial_t_Page.Submit,Football_trial_t_Click.Count,Check1_trial,Check1_trial_t_First.Click,Check1_trial_t_Last.Click,Check1_trial_t_Page.Submit,Check1_trial_t_Click.Count,Heater_trial,Heater_trial_t_First.Click,Heater_trial_t_Last.Click,Heater_trial_t_Page.Submit,Heater_trial_t_Click.Count,flattire_trial,flattire_trial_t_First.Click,flattire_trial_t_Last.Click,flattire_trial_t_Page.Submit,flattire_trial_t_Click.Count,clerk_trial,clerk_trial_t_First.Click,clerk_trial_t_Last.Click,clerk_trial_t_Page.Submit,clerk_trial_t_Click.Count,corruption_trial,corruption_trial_t_First.Click,corruption_trial_t_Last.Click,corruption_trial_t_Page.Submit,corruption_trial_t_Click.Count,rape_trial,rape_trial_t_First.Click,rape_trial_t_Last.Click,rape_trial_t_Page.Submit,rape_trial_t_Click.Count,Earthquake_trial,Earthquake_trial_t_First.Click,Earthquake_trial_t_Last.Click,Earthquake_trial_t_Page.Submit,Earthquake_trial_t_Click.Count,Fastfood_trial,Fastfood_trial_t_First.Click,Fastfood_trial_t_Last.Click,Fastfood_trial_t_Page.Submit,Fastfood_trial_t_Click.Count,Police_trial,Police_trial_t_First.Click,Police_trial_t_Last.Click,Police_trial_t_Page.Submit,Police_trial_t_Click.Count,Check2_trial,Check2_trial_t_First.Click,Check2_trial_t_Last.Click,Check2_trial_t_Page.Submit,Check2_trial_t_Click.Count,Check3_trial,Check3_trial_t_First.Click,Check3_trial_t_Last.Click,Check3_trial_t_Page.Submit,Check3_trial_t_Click.Count,NoDiff1_trial,NoDiff1_trial_t_First.Click,NoDiff1_trial_t_Last.Click,NoDiff1_trial_t_Page.Submit,NoDiff1_trial_t_Click.Count,NoDiff2_trial,NoDiff2_trial_t_First.Click,NoDiff2_trial_t_Last.Click,NoDiff2_trial_t_Page.Submit,NoDiff2_trial_t_Click.Count,NoDiff3_trial,NoDiff3_trial_t_First.Click,NoDiff3_trial_t_Last.Click,NoDiff3_trial_t_Page.Submit,NoDiff3_trial_t_Click.Count,NoDiff4_trial,NoDiff4_trial_t_First.Click,NoDiff4_trial_t_Last.Click,NoDiff4_trial_t_Page.Submit,NoDiff4_trial_t_Click.Count,NoDiff5_trial,NoDiff5_trial_t_First.Click,NoDiff5_trial_t_Last.Click,NoDiff5_trial_t_Page.Submit,NoDiff5_trial_t_Click.Count,BigDiff1_trial,BigDiff1_trial_t_First.Click,BigDiff1_trial_t_Last.Click,BigDiff1_trial_t_Page.Submit,BigDiff1_trial_t_Click.Count,BigDiff2_trial,BigDiff2_trial_t_First.Click,BigDiff2_trial_t_Last.Click,BigDiff2_trial_t_Page.Submit,BigDiff2_trial_t_Click.Count,BigDiff3_trial,BigDiff3_trial_t_First.Click,BigDiff3_trial_t_Last.Click,BigDiff3_trial_t_Page.Submit,BigDiff3_trial_t_Click.Count,BigDiff4_trial,BigDiff4_trial_t_First.Click,BigDiff4_trial_t_Last.Click,BigDiff4_trial_t_Page.Submit,BigDiff4_trial_t_Click.Count,BigDiff5_trial,BigDiff5_trial_t_First.Click,BigDiff5_trial_t_Last.Click,BigDiff5_trial_t_Page.Submit,BigDiff5_trial_t_Click.Count,explain_choices,comments,sex,age,attn,workerId,assignmentId,hitId
405,4/20/18 12:24,4/20/18 12:34,0,1186683c1a7b7ad2,100,581,1,4/20/18 12:34,R_Rf4b122dxoQ5AJj,,,,,27.87,-82.33,anonymous,EN,1,0,0,4.036,0,2.798,5.286,6.252,2,0,3.024,3.024,4.08,1,0,37.354,37.354,38.602,1,0,3.238,3.238,5.41,1,0,3.794,3.794,6.718,1,-1,5.924,14.398,15.234,3,0,4.06,4.06,5.592,1,0,3.334,3.334,5.052,1,0,4.338,4.338,5.298,1,-1,4.314,4.314,7.204,1,0,5.204,5.204,6.384,1,0,40.162,46.62,47.68,2,0,2.864,2.864,4.288,1,1,8.522,8.522,10.008,1,1,12.554,12.554,13.726,1,0,3.844,3.844,5.072,1,0,7.282,7.282,45.572,1,0,7.008,7.008,8.654,1,-2,8.474,8.474,17.832,1,1,4.39,6.8,14.554,2,0,2.392,2.392,3.826,1,0,5.728,5.728,8.858,1,0,4.838,4.838,7.67,1,0,3.684,3.684,4.982,1,1,6.458,45.036,45.82,2,-2,4.162,4.162,10.186,1,-1,34.996,38.854,43.322,2,2,5.954,5.954,13.774,1,-2,4.884,4.884,8.066,1,2,7.532,7.532,8.6,1,I just went with my gut feeling and my first natural reaction. Didn't care about being politically correct or concerned about how I'd look by answering the way I did.,Have no additional comments.,1,29,1,8dd3a23719f84c85,3TVSS0C0E2OS2AA9D1KP7RNIJY4WT2,3N2YPY1GI6MBBIUD7ULXXJ8I6Y5VEF
406,4/20/18 12:29,4/20/18 12:34,0,70052854ffd1d3bb,100,312,1,4/20/18 12:34,R_2AKaVYP4ZkE6mck,,,,,39.33,-104.82,anonymous,EN,1,0,0,4.377,0,0,0,16.521,0,0,1.958,1.958,2.948,1,-1,6.932,6.932,8.203,1,0,1.807,1.807,2.821,1,0,2.864,2.864,3.617,1,1,2.952,5.929,8.269,2,0,2.161,2.161,3.11,1,0,3.497,3.497,4.332,1,0,3.938,3.938,5.149,1,-1,6.051,6.051,6.807,1,2,6.324,6.324,8.508,1,0,6.061,6.061,6.943,1,0,3.424,3.424,4.394,1,0,4.811,4.811,5.668,1,0,1.993,1.993,2.788,1,0,1.445,1.445,2.247,1,1,2.914,5.552,6.125,3,0,5.554,5.554,7.096,1,-2,5.517,5.517,6.222,1,1,2.824,2.824,4.023,1,0,0.821,2.314,3.547,2,0,3.86,3.86,5.018,1,0,29.891,29.891,31.212,1,0,1.534,1.534,2.683,1,0,5.513,5.513,6.623,1,-2,3.643,3.643,4.717,1,-1,4.891,6.987,7.662,2,2,4.863,4.863,5.763,1,-2,5.863,5.863,8.004,1,0,4.303,5.756,6.735,2,I first looked at the severity of what happened to decide. I did not care where they were from or how old they were. I did make an exception for age when it was a baby.,no,1,31,1,1e9a8dd2162ba1bd,3QY5DC2MXS85R133NH0Z8ZNK79NUFV,3ZG552ORAMSJG2IXEAQWVIZT9VG2VL
407,4/20/18 12:26,4/20/18 12:34,0,a3a1b0b03c3f6e60,100,480,1,4/20/18 12:34,R_1FSeIOLaUkNjewh,,,,,40,-83.02,anonymous,EN,1,0,0,4.592,0,0,0,8.068,0,0,11.674,11.674,12.724,1,-2,17.818,17.818,18.844,1,2,6.092,6.092,7.45,1,2,4.954,4.954,6.216,1,-2,32.638,32.638,35.814,1,-2,5.388,5.388,6.024,1,2,7.568,7.568,9.036,1,2,20.364,27.65,28.66,3,-1,5.832,5.832,16.822,1,-2,22.276,22.276,23.926,1,-2,14.648,15.564,16.036,2,-2,4.81,4.81,5.724,1,-2,10.494,10.494,11.076,1,-2,4.354,4.354,5.476,1,-1,9.278,9.278,11.674,1,-2,8.074,8.074,9.3,1,-2,31.11,31.11,31.85,1,-2,5.518,7.378,12.73,3,1,12.888,14.34,21.212,2,0,6.186,6.186,7.138,1,-1,15.994,15.994,16.952,1,-2,8.278,8.278,9.132,1,-1,15.602,16.01,16.868,2,-1,8.68,9.322,13.91,2,-2,6.944,6.944,8.072,1,-2,9.364,9.364,10.192,1,2,13.618,13.618,15.042,1,-2,5.902,5.902,6.628,1,2,6.736,6.736,8.142,1,I use my gut feeling,,2,27,1,5cf925a8ace59410,3G5F9DBFOQLPICJ9NXY4761G1V9HV5,35A1YQPVFE46TTHKXMTBE0CBL3B5IS
408,4/20/18 12:26,4/20/18 12:34,0,713f40c88df0ae49,100,463,1,4/20/18 12:34,R_10TQwBRZUSaH64H,,,,,34.03,-118.4,anonymous,EN,1,0,0,4.802,0,0,0,5.983,0,0,3.201,4.202,4.6,2,-1,7.05,7.05,9.472,1,0,5.649,5.649,7.426,1,-1,5.227,8,8.437,3,0,48.567,48.567,50.982,1,0,3.827,3.827,5.541,1,0,24.15,24.634,25.653,2,-1,5.428,5.428,6.828,1,-1,5.676,7.506,8.025,3,1,6.011,7.824,9.739,2,0,4.799,4.799,5.878,1,1,6.004,6.004,8.633,1,1,5.733,5.733,6.909,1,0,5.035,5.035,6.33,1,0,5.04,5.04,6.051,1,1,8.325,8.325,9.963,1,0,5.795,5.795,6.582,1,-2,2.825,2.825,3.885,1,1,7.712,7.712,9.651,1,0,2.06,2.06,3.115,1,0,5.919,5.919,7.626,1,0,5.28,5.28,6.544,1,0,3.749,3.749,7.191,1,0,25.785,25.785,26.98,1,-1,4.521,4.521,6.543,1,-1,11.654,11.654,13.736,1,1,7.147,7.147,9.631,1,-1,4.385,4.385,5.625,1,2,4.618,8.513,9.849,3,there are certain expectations for occupations or countries in terms of safety levels and risk of injury,nope,1,39,1,5b03c3a9cf70f5b5,3TE3O85731WTAFZAVSQNJ56BR6ER24,3QX22DUVOO59N6MQOS9GARDRF0WVM4
409,4/20/18 12:28,4/20/18 12:34,0,1548f066471f26fb,100,359,1,4/20/18 12:34,R_1loTIJyoB9IYD3L,,,,,22.08,-159.36,anonymous,EN,1,0,0,4.061,0,0,0,6.575,0,-2,3.504,5.774,6.561,2,-2,5.328,5.328,6.584,1,-1,7.417,7.417,10.336,1,-1,5.771,5.771,6.921,1,-2,5.937,5.937,6.922,1,-1,4.312,4.312,5.797,1,0,8.957,8.957,11.095,1,0,4.285,4.285,5.328,1,-1,3.678,3.678,4.686,1,2,7.255,7.255,8.231,1,-2,6.8,6.8,7.791,1,1,4.532,4.532,5.546,1,-1,5.359,5.359,6.4,1,2,4.307,4.307,7.106,1,2,4.751,4.751,5.698,1,-1,7.045,7.045,8.244,1,0,5.696,5.696,8.361,1,-2,14.996,14.996,17.085,1,1,3.313,3.313,4.527,1,0,2.956,2.956,3.994,1,0,4.313,4.313,5.378,1,0,3.71,3.71,5.877,1,0,2.898,2.898,4.299,1,0,4.861,4.861,6.122,1,-2,3.469,3.469,4.892,1,-2,6.739,6.739,7.696,1,2,6.699,6.699,9.944,1,-1,3.582,3.582,5.73,1,2,4.298,4.298,5.927,1,"I am surprised to find that I was more upset by all the scenarios than I would have expected.  For the most part, I found scenarios that seemed ""out of place"" to be more upsetting.  For example, tornadoes in Oregon (where they're less expected) and earthquakes in Oklahoma (less expected than California) seem somehow worse.",None,1,48,1,9a3ff34c99985ce3,3I33IC7ZWGQ1BYDTTH41OFH1R2RA2G,3M93N4X8HKB3U6Z1R0RJJC13C27SJS
410,4/20/18 12:31,4/20/18 12:35,0,5ee8ba722631ea14,100,193,1,4/20/18 12:35,R_2CZA0UZVMB2Ss9Q,,,,,41.88,-71.35,anonymous,EN,1,0,0,3.804,0,6.199,6.199,7.459,1,1,0.481,0.481,1.965,1,0,0.321,8.049,8.648,3,0,1.652,2.459,3.537,2,1,0.355,0.355,1.14,1,-1,7.593,9.128,9.892,2,0,0.309,0.309,1.344,1,-1,0.479,0.479,1.208,1,-1,0.498,0.498,0.912,1,-1,0.024,0.024,6.972,1,0,0.339,0.808,1.566,2,1,0.661,0.661,1.32,1,1,0.355,0.355,1.106,1,1,0.481,0.481,1.42,1,0,0.53,0.53,1.256,1,0,9.656,9.656,10.595,1,1,0.68,2.186,3.269,3,0,0.396,0.396,3.976,1,-2,0.492,7.18,11.389,2,1,0.478,14.067,15.559,4,0,0.268,0.268,0.963,1,0,0.223,0.223,0.981,1,1,0.228,0.228,1.619,1,-1,0.362,3.987,5.103,2,0,0.78,1.56,2.151,2,0,0.722,1.488,2.819,2,0,0.314,0.314,1.649,1,0,0.555,0.555,2.533,1,0,0.521,0.521,1.467,1,0,0.461,0.461,1.013,1,I answered them according to density,,1,23,1,18322c4dcc637855,3ZPPDN2SLWKF1VF4UVL2ULF6INZ9E2,31HLTCK4BLJ9VWQ4DPBLXMTUJEKVGW
411,4/20/18 12:28,4/20/18 12:35,0,7ecc79fc2a50e25c,100,404,1,4/20/18 12:35,R_oXfIURErwNyukiB,,,,,30.3,-97.74,anonymous,EN,1,0,0,4.57,0,0,0,6.322,0,0,3.27,3.27,4.398,1,-1,8.308,8.308,11.652,1,0,4.49,4.49,5.358,1,0,3.914,3.914,4.69,1,0,11.01,11.01,12.184,1,1,31.1,31.1,33.788,1,-1,11.986,11.986,13.094,1,0,7.584,7.584,9.59,1,-1,8.404,8.404,9.482,1,0,8.922,8.922,9.996,1,0,8.504,8.504,9.78,1,0,6.592,6.592,8.11,1,1,11.108,11.108,13.64,1,0,6.098,6.098,7.198,1,0,4.116,4.116,4.962,1,1,10.866,10.866,12.398,1,0,22.456,22.456,24.066,1,-2,5.77,5.77,7.014,1,1,18.746,18.746,20.73,1,0,3.892,3.892,5.546,1,0,5.6,5.6,6.672,1,0,10.162,10.162,11.476,1,0,4.582,4.582,5.64,1,0,7.572,7.572,8.582,1,-2,5.04,5.04,6.624,1,-2,10.186,10.186,11.712,1,1,7.802,7.802,8.828,1,-2,6.906,6.906,8.062,1,0,5.554,5.554,7.072,1,"A tragedy is just that -- a tragedy. The details shouldn't matter, and most of the time they didn't. But other times, one scenario was more upsetting because it was unanticipated. ",N/A,2,52,1,4632fce9bc89130b,3K3R2QNK8CRWQRCQKV07Y3194BSU93,3M93N4X8HKB3U6Z1R0RJJC13C27SJS
412,4/20/18 12:22,4/20/18 12:35,0,d6a320a7e348d182,100,759,1,4/20/18 12:35,R_3PTBYZJj79cMsGK,,,,,40.68,-73.98,anonymous,EN,1,0,0,7.644,0,0,0,6.817,0,0,3.62,5.386,5.997,6,0,9.293,9.308,10.098,2,0,11.424,11.333,12.471,2,0,64.337,64.342,64.933,2,-1,4.641,7.122,7.174,5,0,3.29,3.299,4.098,2,0,3.927,3.94,4.365,2,0,5.338,5.369,7.473,2,-1,14.788,14.815,15.644,2,1,10.739,10.753,11.368,2,1,18.079,18.087,18.769,2,0,4.205,4.713,4.756,3,0,4.936,4.954,5.659,2,0,150.63,154.574,155.083,6,0,8.776,8.781,9.914,2,1,6.438,6.447,7.142,2,0,53.369,53.374,54.203,2,-2,5.468,5.481,6.04,2,1,5.134,5.145,5.855,2,0,34.662,34.667,35.177,2,0,7.344,7.355,8.026,2,0,4.188,4.301,4.926,2,0,2.392,2.4,4.518,2,0,7.994,8.486,8.523,3,-2,72.821,72.821,73.575,2,1,5.988,5.997,6.921,2,1,8.605,8.622,9.258,2,-2,5.962,5.979,6.537,2,2,6.357,6.382,7.234,2,"For the most part , the same event happening at different places I ranked as the same severity, and for the ones that differed I went with what I felt was worst based on the outcome, damage caused, was it expected, etc.",No,1,32,1,4ead952749670f81,3HFNH7HEMI2JD8SHHSMCGJQ753HGQB,35F6NGNVM87BPBBEFR7CQRSGNQM7TQ
413,4/20/18 12:25,4/20/18 12:35,0,b469e4e0a4795818,100,656,1,4/20/18 12:36,R_W6dq6CeTePCVEqZ,,,,,32.68,-117.05,anonymous,EN,1,0,0,5.77,0,0,0,6.448,0,0,10.754,10.754,11.74,1,0,106.314,106.314,107.298,1,0,2.872,2.872,3.82,1,-2,4.194,4.194,5.19,1,-2,3.406,3.406,6.25,1,1,7.462,7.462,10.836,1,0,4.224,4.224,5.274,1,-2,4.97,4.97,5.988,1,-1,2.414,2.414,3.386,1,0,8.428,8.428,9.418,1,0,9.66,9.66,14.446,1,0,3.316,3.316,6.19,1,2,7.492,7.492,9.15,1,2,4.74,4.74,6.804,1,0,3.812,3.812,4.846,1,0,13.526,13.526,16.61,1,0,11.49,11.49,13.192,1,-2,3.356,3.356,4.472,1,1,6.664,6.664,12.982,1,0,2.802,2.802,3.682,1,0,4.604,4.604,6.044,1,0,6.75,6.75,7.648,1,0,8.256,8.256,9.096,1,0,6.198,6.198,8.918,1,-2,7.86,7.86,8.914,1,0,12.686,12.686,13.75,1,2,17.366,17.366,22.112,1,-2,4.144,4.144,7.892,1,2,6.218,9.138,12.64,3,"In order, I typically said the event that was more upsetting was the one with the more critical outcome (a gun was found vs a knife, $1000 was lost vs $250). Otherwise the events were identical with only the setting being different. About half the time I felt that one setting should reasonably be expected to be safer than another and found it more upsetting that someone was still harmed.",,1,25,1,40ea0e200160c10e,3BF51CHDTWY9PBITK0AFMDBQ7ZWH0D,3M93N4X8HKB3U6Z1R0RJJC13C27SJS
414,4/20/18 12:30,4/20/18 12:36,0,a4d412ea0e0747d2,100,320,1,4/20/18 12:36,R_bj8cB0Ptmip4SDH,,,,,40.12,-75.54,anonymous,,1,0,0,4.025,0,0,0,6.624,0,0,3.141,3.141,4.401,1,0,5.281,5.281,7.515,1,0,2.697,2.697,3.766,1,0,3.903,3.903,5.63,1,0,7.227,7.227,8.032,1,0,3.061,3.061,4.776,1,0,3.095,3.095,4.292,1,0,0.337,4.136,5.876,2,-1,5.096,5.096,7.499,1,0,2.461,2.461,5.783,1,0,7.75,7.75,8.88,1,0,4.496,4.496,5.51,1,0,3.495,3.495,8.436,1,0,3.844,3.844,5.235,1,0,6.297,6.297,7.207,1,0,4.012,4.012,7.27,1,0,5.425,8.405,9.835,2,-2,4.107,4.107,5.574,1,1,9.389,9.389,13.438,1,0,3.249,3.249,4.588,1,0,10.263,18.517,20.348,3,0,3.773,3.773,5.735,1,0,4.143,4.143,5.545,1,0,10.442,12.308,12.934,2,0,2.355,2.355,5.393,1,-1,2.933,8.906,10.09,2,1,11.739,11.739,14.022,1,0,4.004,4.004,5.212,1,2,2.648,6.431,8.641,4,i answered honestly with each question and that's all i can say,no,2,66,1,b4e2a51a03eb6e0d,3AUQQEL7U6HE7CDDPPRJ1E2ZFE70VM,37G6BXQPLQ9J6AYWLVRNRW9AP6QQEG
415,4/20/18 12:15,4/20/18 12:36,0,70751967b6c0d3c0,100,1262,1,4/20/18 12:36,R_33sfz6LANWgbMBn,,,,,39.05,-77.47,anonymous,EN,1,0,0,4.041,0,0,0,8.783,0,0,5.586,5.586,6.256,1,-1,10.311,10.681,11.247,2,-2,3.435,3.435,4.127,1,0,8.687,9.307,10.065,2,-2,5.416,6.888,7.656,2,0,4.201,4.201,4.96,1,-2,77.634,78.248,78.95,2,0,11.755,11.755,12.716,1,-1,4.624,4.624,5.495,1,2,8.67,8.67,9.42,1,2,8.335,8.335,9.077,1,2,6.206,7.183,7.604,2,2,8.95,10.391,11.18,2,0,2.93,2.93,3.553,1,1,10.806,10.806,13.444,1,1,25.945,25.945,26.717,1,0,18.625,18.625,19.589,1,-2,5.842,5.842,7.058,1,1,3.548,4.524,4.792,2,0,25.361,25.361,26.142,1,0,16.705,16.705,17.542,1,0,12.139,12.139,12.816,1,0,10.536,10.536,11.542,1,0,153.106,153.106,153.888,1,-2,4.358,4.358,5.034,1,1,6.64,6.64,7.432,1,2,631.843,631.843,633.121,1,-2,3.175,4.004,4.366,2,2,101.566,101.566,102.555,1,I thought about the bigger picture -- would more people/things be affected? which poses the biggest threat? etc.,No,2,20,1,d22d8cacd07f05a7,3KRVW3HTZO9VIY3GKZ9COOP5JDDMSD,3ICOHX7ENCZVIHTX4XX8CQISC2T0ET
416,4/20/18 12:30,4/20/18 12:36,0,14a3cd64905a3e29,100,359,1,4/20/18 12:36,R_3I5oFxBnPAAiAYT,,,,,35.51,-87.22,anonymous,EN,1,0,0,4.357,0,0,0,6.024,0,0,8.769,13.717,14.955,2,-1,15.407,16.298,17.506,2,-1,5.751,7.168,8.243,2,0,6.901,7.887,8.936,2,-2,5.671,6.765,7.933,2,2,8.235,8.235,9.093,1,0,4.612,5.79,5.826,4,0,6.484,7.499,8.647,2,-1,3.879,4.87,10.293,2,0,6.756,7.769,8.834,2,0,8.171,10.062,11.348,2,0,4.707,6.266,6.361,3,1,8.317,9.598,10.622,2,0,2.535,2.535,3.596,1,0,5.122,6.344,7.266,2,0,5.042,5.042,6.677,1,0,11.586,13.301,13.331,3,-2,5.321,7.429,8.72,2,1,6.108,6.108,9.223,1,0,2.393,4.216,5.278,2,0,5.078,5.962,6.637,2,0,5.547,14.22,15.453,3,0,7.848,12.333,13.421,2,0,7.528,9.061,10.001,2,-1,6.72,7.887,9.037,2,-2,6.882,8.16,9.25,2,0,10.165,11.315,12.497,2,-1,8.34,11.989,12.946,3,2,7,8.339,9.509,2,cause they felt right,no,1,42,1,eaed82649799cfb3,3TU5ZICBREP4KTMZYUAOO699HK2Q83,39O0SQZVJNVY9WYMB22HQCRYZ5P7RD
417,4/20/18 12:30,4/20/18 12:36,0,ff101084c6c45977,100,343,1,4/20/18 12:36,R_AbSh5lfNNg3AFkl,,,,,33.83,-79.76,anonymous,EN,1,0.564,1.3,3.974,2,0,0,5.67,0,-2,4.598,6.678,7.474,3,-2,5.418,5.418,6.302,1,-2,2.76,3.71,4.64,2,-2,7.594,13.702,14.528,2,-2,5.514,5.514,6.134,1,-2,2.514,2.514,3.76,1,-2,6.63,6.63,7.372,1,-2,7.86,7.86,8.48,1,-1,4.238,4.238,5.128,1,2,7.156,8.292,9.078,2,2,0.306,12.194,13.768,3,2,8.126,9.44,10.12,2,2,7.66,7.66,8.492,1,2,3.362,3.362,4.284,1,2,3.096,3.096,3.982,1,1,7.128,7.128,7.972,1,2,5.478,5.478,6.792,1,-2,3.758,3.758,4.736,1,1,4.406,9.152,13.312,2,0,4.958,5.81,6.776,2,-2,6.396,8.172,8.828,3,-2,4.17,4.17,5.094,1,-2,4.34,4.34,5.224,1,-2,10.776,10.776,11.93,1,-2,3.292,3.292,3.952,1,-2,5.14,6.62,7.496,3,2,3.504,3.504,4.514,1,-2,13.038,13.038,14.934,1,2,3.04,3.04,3.712,1,"I tried to really think about how I would feel about all the scenarios, regardless of how wrong or not they seemed. A lot of them seemed as though they were equally terrible but I made choices regardless based on how I was feeling and my thoughts on them.",None,1,28,1,3e59c20d4f59e68b,32Q90QCQ1T9ZIRYVYSCRKUTMTH9KE5,37NXA7GVSTUPHO45OG81AEY2FV6VL2
418,4/20/18 12:29,4/20/18 12:36,0,c505b027cbb39512,100,439,1,4/20/18 12:36,R_2bNO31RZrd9z1Q3,,,,,29.61,-95.51,anonymous,EN,1,10.704,10.704,15.595,1,0,0,8.616,0,0,2.808,2.808,5.348,1,-1,8.78,8.78,11.155,1,0,4.023,4.023,4.691,1,0,4.62,4.62,8.819,1,-1,28.354,28.354,34.585,1,0,3.886,3.886,5.013,1,0,2.402,2.402,6.941,1,0,8.175,8.175,10.484,1,-1,6.705,6.705,8.816,1,1,0.943,15.499,18.284,3,1,13.029,13.029,19.585,1,0,3.869,4.836,5.229,2,0,13.032,13.032,13.678,1,0,3.649,3.649,5.076,1,0,5.232,5.232,8.328,1,0,5.742,5.742,6.429,1,0,8.083,8.083,9.447,1,-2,4.623,4.623,6.935,1,1,15.464,15.464,20.507,1,0,5.016,5.016,5.738,1,0,7.566,8.541,8.862,2,0,8.073,17.277,19.802,4,0,4.316,4.316,5.335,1,0,1.958,1.958,5.744,1,-1,7.186,7.186,9.486,1,-1,9.397,14.19,16.214,2,1,11.155,11.155,12.971,1,-1,4.965,4.965,6.05,1,0,1.352,1.352,5.881,1,"In most cases one option was not more upsetting than the other, however there were times when an event was more upsetting because of how unexpected it seemed.",No,2,31,1,b8e8a2264bd2fa15,3S4AW7T80C6SAVJKUMCFQ8UA5SLL44,3P458N04Q15BKRNSEPREJ3WEP6O2XO
419,4/20/18 12:31,4/20/18 12:37,0,4fbd9b954702a3d4,100,305,1,4/20/18 12:37,R_29u7N00I8hmbddv,,,,,36.67,-93.26,anonymous,EN,1,3.935,3.935,4.218,1,3.462,3.462,6.731,1,1,1.836,3.227,4.15,2,-1,14.118,14.118,14.909,1,0,2.413,2.94,3.184,2,-2,3.982,3.982,5.796,1,-2,3.944,3.944,4.479,1,0,6.669,6.669,7.626,1,-1,6.967,6.967,7.586,1,0,5.057,5.057,5.754,1,-1,10.102,10.102,11.206,1,1,5.172,5.172,5.958,1,0,12.469,12.469,13.219,1,0,2.651,2.651,3.3,1,1,5.532,5.532,6.313,1,2,2.528,5.081,5.934,3,1,3.314,4.612,5.684,2,1,7.391,7.391,8.119,1,0,2.469,11.015,11.55,3,-2,6.893,6.893,8.099,1,1,4.91,4.91,5.78,1,0,3.663,3.663,4.339,1,0,5.771,6.435,6.706,2,0,6.046,6.046,6.793,1,0,3.549,3.549,4.474,1,0,3.741,3.741,4.464,1,0,3.351,3.351,4.064,1,-2,6.083,6.083,6.724,1,2,4.779,4.779,5.474,1,-1,7.294,7.294,8.664,1,2,3.495,3.495,4.19,1,"I went with my gut feeling for all of the questions unless there was an easy way to apply logic to it, like the dollar value on property damage.",Everything worked fine.,1,30,1,bb28213cbfe321a0,3DIP6YHAPDGFNQWUP3FOUPKVYHEE8F,3N2YPY1GI6MBBIUD7ULXXJ8I6Y5VEF
420,4/20/18 12:23,4/20/18 12:37,0,065fda7586e3b3b6,100,796,1,4/20/18 12:37,R_1eqIpQhpOioHbbG,,,,,28.06,-82.41,anonymous,EN,1,0,0,5.195,0,0,0,8.523,0,0,4.428,4.428,5.49,1,0,8.806,8.806,9.975,1,0,3.439,3.439,4.431,1,0,5.792,5.792,6.788,1,-2,10.553,10.553,12.389,1,0,13.315,13.315,14.884,1,0,5.715,5.715,9.577,1,0,11.726,11.726,12.939,1,-1,10.59,10.59,13.664,1,0,14.147,14.147,15.223,1,0,10.024,10.024,11.088,1,0,7.977,7.977,9.261,1,0,6.595,6.595,7.836,1,0,9.121,9.121,11.086,1,0,4.205,4.205,5.616,1,0,5.246,5.246,6.343,1,0,10.869,10.869,12.928,1,-2,25.441,25.441,27.361,1,1,8.753,8.753,48.976,1,0,4.665,4.665,6.555,1,0,27.222,27.222,28.37,1,0,4.987,4.987,6.088,1,0,4.437,4.437,6.121,1,0,9.909,9.909,11.305,1,-2,5.193,5.193,7.65,1,-2,7.827,7.827,11.818,1,2,14.396,14.396,15.96,1,-1,12.287,12.287,13.64,1,2,11.095,11.095,13.489,1,I felt that events that happened that were similar really made no difference where they happened. ,No,1,56,0,3c33d52d942ad1c5,3QUO65DNQVCZXEGWMKJPVTWYZAEOUB,3ICOHX7ENCZVIHTX4XX8CQISC2T0ET
